,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
0,2012-01-02,1215,176401,2487981,14.2,14.25,14.05,14.05,-0.15,94
1,2012-01-03,1215,264499,3732283,14.1,14.15,14.0,14.1,0.05,116
2,2012-01-04,1215,290397,4092927,14.2,14.2,14.05,14.1,0.0,157
3,2012-01-05,1215,427570,6061893,14.2,14.25,14.05,14.25,0.15,166
4,2012-01-06,1215,339201,4784893,14.2,14.2,14.05,14.1,-0.15,172
5,2012-01-09,1215,302238,4266628,14.0,14.2,14.0,14.2,0.1,142
6,2012-01-10,1215,586459,8359166,14.25,14.3,14.2,14.25,0.05,206
7,2012-01-11,1215,1642502,24072180,14.5,14.9,14.5,14.55,0.3,606
8,2012-01-12,1215,510223,7351574,14.5,14.6,14.3,14.35,-0.2,233
9,2012-01-13,1215,1363238,19763910,14.3,14.65,14.2,14.45,0.1,572
10,2012-01-16,1215,546925,7926329,14.65,14.7,14.3,14.35,-0.1,248
11,2012-01-17,1215,706045,10171097,14.4,14.45,14.35,14.45,0.1,257
12,2012-01-18,1215,527808,7543719,14.45,14.45,14.2,14.2,-0.25,275
13,2012-01-30,1215,505428,7245015,14.3,14.45,14.25,14.3,0.1,224
14,2012-01-31,1215,1041411,15097417,14.3,14.65,14.2,14.65,0.35,434
15,2012-02-01,1215,898292,13154757,14.65,14.75,14.5,14.7,0.05,356
16,2012-02-02,1215,1536991,22903558,14.8,15.1,14.7,14.9,0.2,587
17,2012-02-03,1215,901209,13415405,14.9,15.05,14.8,14.8,-0.1,344
18,2012-02-04,1215,1678211,25383823,15.0,15.35,14.85,15.15,0.35,677
19,2012-02-06,1215,1733731,26434347,15.2,15.4,15.1,15.15,0.0,660
20,2012-02-07,1215,606707,9113260,15.15,15.2,14.9,14.95,-0.2,258
21,2012-02-08,1215,757726,11400490,15.0,15.15,14.95,15.0,0.05,277
22,2012-02-09,1215,678033,10180945,15.0,15.1,14.95,15.0,0.0,264
23,2012-02-10,1215,684623,10320995,15.0,15.15,15.0,15.1,0.1,219
24,2012-02-13,1215,645166,9732251,15.0,15.15,15.0,15.1,0.0,261
25,2012-02-14,1215,722932,10937925,15.15,15.3,15.0,15.05,-0.05,266
26,2012-02-15,1215,4575647,72766564,15.1,16.1,15.05,16.1,1.05,1181
27,2012-02-16,1215,2992198,47373771,16.1,16.1,15.4,15.45,-0.65,1017
28,2012-02-17,1215,1034998,16016062,15.55,15.75,15.25,15.3,-0.15,436
29,2012-02-20,1215,629078,9688100,15.3,15.5,15.3,15.45,0.15,251
30,2012-02-21,1215,712354,10952192,15.45,15.55,15.25,15.4,-0.05,259
31,2012-02-22,1215,1049173,16373750,15.4,15.85,15.3,15.75,0.35,438
32,2012-02-23,1215,2273012,36250788,15.75,16.15,15.7,15.75,0.0,798
33,2012-02-24,1215,4532029,72839864,15.75,16.25,15.7,16.15,0.4,1367
34,2012-02-29,1215,6570497,110257891,16.15,17.2,16.1,16.9,0.75,2223
35,2012-03-01,1215,1622603,27042896,16.9,16.9,16.5,16.5,-0.4,725
36,2012-03-02,1215,1512543,25033848,16.5,16.8,16.4,16.4,-0.1,537
37,2012-03-03,1215,2051800,34377619,16.6,16.9,16.5,16.7,0.3,836
38,2012-03-05,1215,3898045,61376696,15.55,16.1,15.55,15.75,-0.95,1370
39,2012-03-06,1215,1963208,30349837,15.75,15.85,15.15,15.55,-0.2,762
40,2012-03-07,1215,758322,11729598,15.2,15.55,15.2,15.55,0.0,357
41,2012-03-08,1215,988594,15517035,15.65,15.8,15.45,15.7,0.15,418
42,2012-03-09,1215,777603,12241398,15.8,15.85,15.7,15.75,0.05,274
43,2012-03-12,1215,589409,9300064,15.75,15.95,15.6,15.75,0.0,283
44,2012-03-13,1215,533996,8342979,15.8,15.8,15.55,15.6,-0.15,275
45,2012-03-14,1215,825472,13114052,15.8,16.0,15.8,15.8,0.2,389
46,2012-03-15,1215,389563,6165341,15.8,15.95,15.7,15.8,0.0,148
47,2012-03-16,1215,402842,6305881,15.8,15.85,15.55,15.7,-0.1,194
48,2012-03-19,1215,588715,9302677,15.95,15.95,15.65,15.65,-0.05,247
49,2012-03-20,1215,298053,4647089,15.7,15.7,15.55,15.55,-0.1,153
50,2012-03-21,1215,307484,4781495,15.5,15.65,15.5,15.55,0.0,164
51,2012-03-22,1215,282010,4395910,15.55,15.65,15.55,15.55,0.0,148
52,2012-03-23,1215,227647,3556004,15.6,15.7,15.55,15.6,0.05,132
53,2012-03-26,1215,775316,12175844,15.7,15.85,15.6,15.6,0.0,220
54,2012-03-27,1215,295706,4643919,15.7,15.8,15.6,15.6,0.0,156
55,2012-03-28,1215,358279,5575566,15.6,15.75,15.5,15.6,0.0,159
56,2012-03-29,1215,638335,9744838,15.55,15.55,15.05,15.05,-0.55,320
57,2012-03-30,1215,686449,10294355,15.05,15.25,14.8,15.1,0.05,243
58,2012-04-02,1215,205681,3092965,15.1,15.15,14.95,15.0,-0.1,122
59,2012-04-03,1215,477898,7058070,15.2,15.2,14.5,14.7,-0.3,235
60,2012-04-05,1215,625194,8980207,14.5,14.55,14.2,14.5,-0.2,250
61,2012-04-06,1215,220023,3238400,14.55,14.85,14.55,14.75,0.25,148
62,2012-04-09,1215,228555,3326348,14.75,14.75,14.5,14.5,-0.25,118
63,2012-04-10,1215,305417,4438983,14.55,14.65,14.5,14.5,0.0,154
64,2012-04-11,1215,181553,2628595,14.5,14.55,14.4,14.45,-0.05,106
65,2012-04-12,1215,123114,1785610,14.5,14.6,14.4,14.6,0.15,115
66,2012-04-13,1215,264721,3905211,14.6,14.85,14.6,14.8,0.2,162
67,2012-04-16,1215,162380,2417495,14.8,15.0,14.7,14.9,0.1,112
68,2012-04-17,1215,230356,3370740,14.9,14.9,14.45,14.6,-0.3,161
69,2012-04-18,1215,166125,2415436,14.6,14.65,14.5,14.55,-0.05,83
70,2012-04-19,1215,121458,1761503,14.5,14.55,14.4,14.5,-0.05,86
71,2012-04-20,1215,183004,2634956,14.5,14.6,14.3,14.45,-0.05,99
72,2012-04-23,1215,333925,4727739,14.35,14.35,14.1,14.1,-0.35,119
73,2012-04-24,1215,168487,2369389,14.0,14.15,14.0,14.05,-0.05,111
74,2012-04-25,1215,553547,7715208,13.9,14.1,13.8,14.0,-0.05,195
75,2012-04-26,1215,199450,2787050,14.0,14.1,13.9,13.95,-0.05,107
76,2012-04-27,1215,197473,2751047,13.95,14.05,13.85,13.85,-0.1,103
77,2012-04-30,1215,215050,2993194,13.85,14.0,13.85,13.95,0.1,96
78,2012-05-02,1215,537738,7533232,13.95,14.1,13.9,14.1,0.15,243
79,2012-05-03,1215,168105,2358311,14.15,14.15,14.0,14.0,-0.1,88
80,2012-05-04,1215,361200,5125498,14.0,14.35,14.0,14.25,0.25,159
81,2012-05-07,1215,335327,4710255,14.25,14.25,13.95,14.0,-0.25,145
82,2012-05-08,1215,838001,12025664,14.1,14.55,14.1,14.5,0.5,401
83,2012-05-09,1215,257305,3668289,14.4,14.45,14.05,14.2,-0.3,139
84,2012-05-10,1215,536503,7646513,14.1,14.45,14.0,14.3,0.1,193
85,2012-05-11,1215,249410,3518860,14.3,14.3,14.0,14.05,-0.25,131
