,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
0,2012-01-02,2364,526050,1845722,3.51,3.55,3.49,3.49,-0.02,142
1,2012-01-03,2364,786000,2765158,3.48,3.55,3.48,3.51,0.02,172
2,2012-01-04,2364,740410,2618864,3.55,3.59,3.5,3.52,0.01,165
3,2012-01-05,2364,613920,2157079,3.55,3.55,3.5,3.51,-0.01,135
4,2012-01-06,2364,910209,3204000,3.51,3.56,3.48,3.49,-0.02,239
5,2012-01-09,2364,461356,1602770,3.52,3.52,3.45,3.46,-0.03,134
6,2012-01-10,2364,1370208,4802624,3.47,3.56,3.45,3.45,-0.01,259
7,2012-01-11,2364,1638650,5649730,3.52,3.52,3.41,3.43,-0.02,303
8,2012-01-12,2364,2738997,9410167,3.43,3.54,3.35,3.43,0.0,382
9,2012-01-13,2364,2529330,8598766,3.53,3.53,3.19,3.34,-0.09,390
10,2012-01-16,2364,1546403,5225205,3.5,3.5,3.25,3.29,-0.05,303
11,2012-01-17,2364,1392053,4646073,3.35,3.4,3.28,3.34,0.05,279
12,2012-01-18,2364,1526957,5074684,3.36,3.37,3.3,3.31,-0.03,268
13,2012-01-30,2364,1316462,4386119,3.31,3.39,3.31,3.32,0.01,292
14,2012-01-31,2364,1755196,6029366,3.32,3.52,3.32,3.46,0.14,346
15,2012-02-01,2364,2338191,8238462,3.46,3.63,3.4,3.6,0.14,434
16,2012-02-02,2364,2398299,8779523,3.65,3.73,3.6,3.61,0.01,484
17,2012-02-03,2364,2193266,7937614,3.61,3.68,3.51,3.61,0.0,380
18,2012-02-04,2364,3111839,11826760,3.66,3.86,3.65,3.86,0.25,543
19,2012-02-06,2364,3357700,12957385,3.99,3.99,3.7,3.71,-0.15,569
20,2012-02-07,2364,1421609,5293253,3.75,3.79,3.68,3.69,-0.02,252
21,2012-02-08,2364,2195682,8292049,3.69,3.85,3.69,3.8,0.11,376
22,2012-02-09,2364,1085546,4095605,3.75,3.82,3.74,3.75,-0.05,248
23,2012-02-10,2364,2193151,8439882,3.78,3.95,3.75,3.83,0.08,448
24,2012-02-13,2364,1456287,5551442,3.8,3.85,3.76,3.81,-0.02,298
25,2012-02-14,2364,2451540,9568783,3.83,3.98,3.81,3.87,0.06,434
26,2012-02-15,2364,5551773,22726322,3.95,4.14,3.9,4.14,0.27,705
27,2012-02-16,2364,7205625,30492827,4.1,4.42,4.04,4.11,-0.03,1231
28,2012-02-17,2364,3187722,12840707,4.11,4.25,3.92,3.96,-0.15,595
29,2012-02-20,2364,2158141,8609015,4.08,4.08,3.92,4.01,0.05,292
30,2012-02-21,2364,1135830,4450756,4.02,4.02,3.85,3.9,-0.11,287
31,2012-02-22,2364,1260681,4940273,3.9,3.98,3.89,3.89,-0.01,291
32,2012-02-23,2364,1090987,4223607,3.89,3.92,3.81,3.82,-0.07,251
33,2012-02-24,2364,956450,3679620,3.88,3.89,3.81,3.85,0.03,215
34,2012-02-29,2364,738234,2891948,3.96,3.96,3.85,3.87,0.02,191
35,2012-03-01,2364,1087992,4258565,3.89,3.95,3.88,3.91,0.04,208
36,2012-03-02,2364,1262750,4984058,3.92,4.0,3.91,3.94,0.03,250
37,2012-03-03,2364,1101708,4353062,3.97,3.97,3.93,3.96,0.02,204
38,2012-03-05,2364,989131,3892748,3.96,3.99,3.9,3.9,-0.06,189
39,2012-03-06,2364,1607065,6032429,3.91,3.91,3.7,3.73,-0.17,301
40,2012-03-07,2364,1263255,4621767,3.69,3.71,3.56,3.68,-0.05,221
41,2012-03-08,2364,833344,3081688,3.7,3.75,3.67,3.68,0.0,174
42,2012-03-09,2364,900225,3330074,3.69,3.73,3.67,3.69,0.01,181
43,2012-03-12,2364,549700,2020731,3.72,3.72,3.64,3.65,-0.04,154
44,2012-03-13,2364,744225,2727287,3.65,3.72,3.64,3.65,0.0,161
45,2012-03-14,2364,756075,2796273,3.7,3.74,3.66,3.66,0.01,172
46,2012-03-15,2364,830597,3027402,3.68,3.7,3.62,3.62,-0.04,215
47,2012-03-16,2364,955653,3474175,3.62,3.68,3.62,3.64,0.02,135
48,2012-03-19,2364,667555,2405129,3.64,3.64,3.56,3.58,-0.06,142
49,2012-03-20,2364,469627,1668145,3.58,3.64,3.52,3.53,-0.05,115
50,2012-03-21,2364,568232,1980774,3.53,3.53,3.46,3.48,-0.05,164
51,2012-03-22,2364,441675,1540914,3.48,3.54,3.46,3.48,0.0,140
