,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
69,2012-04-18,1529,12167,31609,2.6,2.62,2.56,2.56,-0.04,5
70,2012-04-19,1529,30400,73190,2.41,2.43,2.39,2.39,-0.17,25
71,2012-04-20,1529,12798,31019,2.48,2.48,2.31,2.31,-0.08,12
72,2012-04-23,1529,7080,16506,2.45,2.45,2.31,2.31,0.0,8
73,2012-04-24,1529,0,0,0.0,0.0,0.0,0.0,0.0,0
74,2012-04-25,1529,3000,6770,2.24,2.29,2.24,2.29,0.0,3
75,2012-04-26,1529,30001,67392,2.3,2.3,2.21,2.22,-0.07,11
76,2012-04-27,1529,92222,190981,2.11,2.11,2.07,2.07,-0.15,18
77,2012-04-30,1529,307000,597930,2.07,2.07,1.93,1.93,-0.14,46
78,2012-05-02,1529,333000,604170,1.86,1.86,1.8,1.85,-0.08,53
79,2012-05-03,1529,738000,1277620,1.75,1.75,1.73,1.73,-0.12,81
80,2012-05-04,1529,123000,206630,1.65,1.77,1.65,1.77,0.04,38
81,2012-05-07,1529,69000,123410,1.67,1.82,1.67,1.82,0.05,36
82,2012-05-08,1529,91000,175780,1.88,1.94,1.88,1.94,0.12,30
83,2012-05-09,1529,102000,210370,2.07,2.07,2.0,2.06,0.12,49
84,2012-05-10,1529,78000,171140,2.19,2.2,2.15,2.2,0.14,20
85,2012-05-11,1529,140850,330476,2.2,2.35,2.2,2.35,0.15,13
86,2012-05-14,1529,121000,303010,2.51,2.51,2.45,2.51,0.16,20
87,2012-05-15,1529,52411,131291,2.5,2.51,2.49,2.49,-0.02,9
88,2012-05-16,1529,52000,120640,2.32,2.32,2.32,2.32,-0.17,8
89,2012-05-17,1529,41000,95690,2.35,2.35,2.32,2.32,0.0,9
90,2012-05-18,1529,189000,408340,2.16,2.17,2.16,2.16,-0.16,25
91,2012-05-21,1529,48001,96482,2.01,2.01,2.01,2.01,-0.15,10
92,2012-05-22,1529,3550,7372,2.13,2.13,2.04,2.04,0.03,5
93,2012-05-23,1529,0,0,0.0,0.0,0.0,0.0,0.0,0
94,2012-05-24,1529,24050,52021,1.98,2.18,1.98,2.18,0.0,12
95,2012-05-25,1529,0,0,0.0,0.0,0.0,0.0,0.0,0
96,2012-05-28,1529,5000,10900,2.18,2.18,2.18,2.18,0.0,5
97,2012-05-29,1529,60000,130800,2.18,2.18,2.18,2.18,0.0,7
98,2012-05-30,1529,46002,95904,2.09,2.09,2.05,2.06,-0.12,21
99,2012-05-31,1529,72000,148730,2.1,2.1,2.03,2.04,-0.02,12
100,2012-06-01,1529,22001,47052,2.15,2.15,2.1,2.15,0.11,18
101,2012-06-04,1529,5000,10500,2.1,2.1,2.1,2.1,-0.05,4
102,2012-06-05,1529,1000,2140,2.14,2.14,2.14,2.14,0.04,1
103,2012-06-06,1529,84000,168000,2.0,2.0,2.0,2.0,-0.14,21
104,2012-06-07,1529,17000,34860,2.08,2.08,2.01,2.01,0.01,17
105,2012-06-08,1529,0,0,0.0,0.0,0.0,0.0,0.0,0
106,2012-06-11,1529,1000,2000,2.0,2.0,2.0,2.0,0.0,1
107,2012-06-12,1529,6000,12040,2.0,2.01,2.0,2.01,0.01,5
108,2012-06-13,1529,9160,17984,1.96,2.0,1.92,2.0,-0.01,11
109,2012-06-14,1529,7000,13360,1.93,1.93,1.9,1.9,-0.1,7
110,2012-06-15,1529,7671,14844,1.87,1.95,1.87,1.95,0.05,4
111,2012-06-18,1529,112225,204361,1.82,1.87,1.82,1.87,-0.08,29
112,2012-06-19,1529,80112,140346,1.77,1.77,1.75,1.75,-0.12,19
113,2012-06-20,1529,162999,270308,1.65,1.78,1.64,1.78,0.03,36
114,2012-06-21,1529,20000,34660,1.77,1.77,1.69,1.69,-0.09,8
115,2012-06-22,1529,89000,148260,1.68,1.68,1.65,1.67,-0.02,14
116,2012-06-25,1529,13000,21690,1.67,1.67,1.66,1.67,0.0,11
117,2012-06-26,1529,11001,18371,1.67,1.67,1.67,1.67,0.0,10
118,2012-06-27,1529,4000,6560,1.6,1.69,1.6,1.67,0.0,4
119,2012-06-28,1529,22000,35950,1.63,1.64,1.63,1.64,-0.03,16
120,2012-06-29,1529,12014,19572,1.65,1.65,1.6,1.6,-0.04,7
121,2012-07-02,1529,61000,99840,1.62,1.65,1.62,1.64,0.04,13
122,2012-07-03,1529,105000,182070,1.75,1.75,1.68,1.7,0.06,44
123,2012-07-04,1529,43001,72031,1.7,1.7,1.67,1.67,-0.03,21
124,2012-07-05,1529,43000,73650,1.71,1.72,1.71,1.71,0.04,22
125,2012-07-06,1529,58000,99440,1.71,1.75,1.69,1.69,-0.02,36
126,2012-07-09,1529,120000,203080,1.72,1.72,1.68,1.69,0.0,21
127,2012-07-10,1529,53000,90420,1.74,1.74,1.69,1.69,0.0,26
128,2012-07-11,1529,101000,170050,1.71,1.71,1.68,1.68,-0.01,32
129,2012-07-12,1529,26285,44108,1.68,1.68,1.67,1.68,0.0,16
130,2012-07-13,1529,71469,120519,1.73,1.73,1.68,1.68,0.0,22
131,2012-07-16,1529,39000,65140,1.68,1.68,1.66,1.66,-0.02,25
132,2012-07-17,1529,21000,34450,1.64,1.65,1.64,1.65,-0.01,9
133,2012-07-18,1529,159000,262090,1.63,1.68,1.63,1.63,-0.02,50
134,2012-07-19,1529,73000,123000,1.68,1.69,1.68,1.68,0.05,15
135,2012-07-20,1529,138000,229130,1.64,1.67,1.64,1.65,-0.03,43
136,2012-07-23,1529,16020,26595,1.66,1.66,1.66,1.66,0.01,14
137,2012-07-24,1529,81001,131871,1.6,1.64,1.6,1.63,-0.03,23
138,2012-07-25,1529,54000,90610,1.68,1.68,1.67,1.68,0.05,24
139,2012-07-26,1529,1000,1660,1.66,1.66,1.66,1.66,-0.02,1
140,2012-07-27,1529,2000,3380,1.68,1.7,1.68,1.7,0.04,2
141,2012-07-30,1529,28000,48980,1.75,1.75,1.74,1.74,0.04,18
142,2012-07-31,1529,23000,40270,1.79,1.79,1.69,1.77,0.03,12
143,2012-08-01,1529,22126,39605,1.81,1.81,1.77,1.77,0.0,11
144,2012-08-03,1529,38000,66320,1.81,1.81,1.73,1.73,-0.04,20
145,2012-08-06,1529,4000,6920,1.73,1.73,1.73,1.73,0.0,2
146,2012-08-07,1529,50001,85291,1.71,1.72,1.7,1.72,-0.01,11
147,2012-08-08,1529,54000,92880,1.72,1.72,1.72,1.72,0.0,8
148,2012-08-09,1529,23000,39920,1.75,1.75,1.73,1.73,0.01,7
149,2012-08-10,1529,161342,280107,1.73,1.78,1.7,1.78,0.05,20
150,2012-08-13,1529,32000,55960,1.78,1.78,1.73,1.73,-0.05,14
151,2012-08-14,1529,90001,155771,1.75,1.75,1.73,1.73,0.0,10
152,2012-08-15,1529,136150,233007,1.66,1.75,1.66,1.69,-0.04,27
153,2012-08-16,1529,37001,64001,1.75,1.75,1.72,1.73,0.04,9
154,2012-08-17,1529,21001,36411,1.75,1.76,1.72,1.76,0.03,9
155,2012-08-20,1529,78000,137320,1.78,1.78,1.76,1.76,0.0,13
156,2012-08-21,1529,22000,39250,1.84,1.84,1.76,1.76,0.0,12
157,2012-08-22,1529,127000,223660,1.81,1.81,1.76,1.76,0.0,17
158,2012-08-23,1529,58610,103090,1.76,1.77,1.75,1.75,-0.01,18
159,2012-08-24,1529,149000,262280,1.79,1.79,1.75,1.76,0.01,15
160,2012-08-27,1529,151000,265100,1.78,1.78,1.75,1.75,-0.01,19
161,2012-08-28,1529,121907,213784,1.8,1.82,1.75,1.8,0.05,15
162,2012-08-29,1529,8000,14720,1.8,1.86,1.8,1.86,0.06,5
163,2012-08-30,1529,25000,47950,1.91,1.94,1.91,1.94,0.08,18
164,2012-08-31,1529,105000,208660,1.98,2.01,1.98,2.01,0.07,19
165,2012-09-03,1529,31000,63010,2.07,2.07,2.02,2.03,0.02,14
166,2012-09-04,1529,34000,71640,1.93,2.17,1.93,2.17,0.14,15
167,2012-09-05,1529,9000,19330,2.15,2.22,2.12,2.15,-0.02,7
168,2012-09-06,1529,51221,112867,2.14,2.29,2.14,2.29,0.14,13
169,2012-09-07,1529,36126,82079,2.29,2.32,2.17,2.32,0.03,13
170,2012-09-10,1529,146000,350870,2.32,2.48,2.32,2.48,0.16,29
171,2012-09-11,1529,141000,370550,2.6,2.65,2.6,2.63,0.15,25
172,2012-09-12,1529,68000,188120,2.81,2.81,2.5,2.75,0.12,15
173,2012-09-13,1529,20000,56820,2.85,2.85,2.84,2.84,0.09,9
174,2012-09-14,1529,29078,81046,2.96,2.96,2.65,2.74,-0.1,12
175,2012-09-17,1529,23000,64120,2.74,2.84,2.66,2.83,0.09,12
176,2012-09-18,1529,17000,46210,2.83,2.83,2.68,2.68,-0.15,5
177,2012-09-19,1529,69000,179040,2.66,2.8,2.5,2.7,0.02,21
178,2012-09-20,1529,16000,43860,2.75,2.79,2.53,2.53,-0.17,8
179,2012-09-21,1529,71000,169930,2.49,2.49,2.37,2.37,-0.16,21
180,2012-09-24,1529,17000,39100,2.41,2.41,2.28,2.28,-0.09,11
181,2012-09-25,1529,10050,23410,2.33,2.33,2.33,2.33,0.05,10
182,2012-09-26,1529,77016,174178,2.25,2.4,2.25,2.25,-0.08,18
183,2012-09-27,1529,28000,63490,2.33,2.37,2.23,2.37,0.12,14
184,2012-09-28,1529,7000,15930,2.42,2.42,2.25,2.25,-0.12,6
185,2012-10-01,1529,67000,144630,2.38,2.38,2.1,2.3,0.05,25
186,2012-10-02,1529,216000,474770,2.33,2.33,2.18,2.18,-0.12,34
187,2012-10-03,1529,84000,178300,2.03,2.2,2.03,2.18,0.0,31
188,2012-10-04,1529,99855,217842,2.08,2.29,2.08,2.2,0.02,22
189,2012-10-05,1529,154000,338800,2.2,2.2,2.2,2.2,0.0,15
190,2012-10-08,1529,77000,171180,2.27,2.34,2.2,2.28,0.08,11
191,2012-10-09,1529,20000,46740,2.3,2.35,2.3,2.34,0.06,6
192,2012-10-11,1529,20000,48180,2.49,2.49,2.4,2.4,0.06,6
193,2012-10-12,1529,31000,73100,2.55,2.55,2.3,2.4,0.0,8
194,2012-10-15,1529,22000,50260,2.47,2.48,2.24,2.24,-0.16,13
195,2012-10-16,1529,79003,174086,2.24,2.24,2.2,2.24,0.0,13
196,2012-10-17,1529,12100,26110,2.3,2.3,2.13,2.13,-0.11,12
197,2012-10-18,1529,124000,269650,2.13,2.25,2.05,2.22,0.09,27
198,2012-10-19,1529,15001,34522,2.33,2.37,2.24,2.24,0.02,12
199,2012-10-22,1529,10000,23340,2.39,2.39,2.24,2.39,0.15,6
200,2012-10-23,1529,2023,5134,2.54,2.54,2.54,2.54,0.15,2
201,2012-10-24,1529,12000,30000,2.49,2.55,2.49,2.55,0.01,7
202,2012-10-25,1529,21000,51610,2.71,2.71,2.38,2.5,-0.05,9
203,2012-10-26,1529,21000,51950,2.58,2.58,2.33,2.54,0.04,10
204,2012-10-29,1529,9002,22655,2.54,2.54,2.39,2.53,-0.01,8
205,2012-10-30,1529,16000,39960,2.58,2.58,2.36,2.57,0.04,12
206,2012-10-31,1529,27000,65260,2.58,2.58,2.4,2.4,-0.17,11
207,2012-11-01,1529,12000,27820,2.24,2.41,2.24,2.39,-0.01,7
208,2012-11-02,1529,24000,55320,2.42,2.42,2.26,2.34,-0.05,13
209,2012-11-05,1529,6000,14030,2.34,2.35,2.33,2.33,-0.01,5
210,2012-11-06,1529,13000,28910,2.32,2.32,2.19,2.24,-0.09,8
211,2012-11-07,1529,10000,21300,2.13,2.13,2.13,2.13,-0.11,7
212,2012-11-08,1529,63000,126840,2.21,2.27,2.0,2.27,0.14,12
213,2012-11-09,1529,22000,48780,2.27,2.27,2.2,2.21,-0.06,17
214,2012-11-12,1529,1000,2300,2.3,2.3,2.3,2.3,0.09,1
215,2012-11-13,1529,5000,11240,2.35,2.35,2.19,2.3,0.0,4
216,2012-11-14,1529,0,0,0.0,0.0,0.0,0.0,0.0,0
217,2012-11-15,1529,57012,121435,2.13,2.13,2.13,2.13,0.0,7
218,2012-11-16,1529,275000,557790,2.01,2.03,2.01,2.03,-0.1,22
219,2012-11-19,1529,182250,369790,2.0,2.03,2.0,2.03,0.0,17
220,2012-11-20,1529,158033,319596,2.03,2.03,2.0,2.0,-0.03,12
221,2012-11-21,1529,108496,219081,1.98,2.02,1.98,2.02,0.02,11
222,2012-11-22,1529,71100,142216,2.0,2.0,2.0,2.0,-0.02,5
223,2012-11-23,1529,52712,105867,2.0,2.01,2.0,2.01,0.01,6
224,2012-11-26,1529,61000,120780,1.98,1.98,1.98,1.98,-0.03,13
225,2012-11-27,1529,93288,182615,1.92,1.96,1.92,1.96,-0.02,15
226,2012-11-28,1529,5181,10115,1.96,1.96,1.93,1.93,-0.03,9
227,2012-11-29,1529,22000,40840,1.85,1.88,1.85,1.88,-0.05,12
228,2012-11-30,1529,43000,80700,1.8,1.9,1.8,1.9,0.02,23
229,2012-12-03,1529,82001,156181,1.91,1.91,1.89,1.89,-0.01,8
230,2012-12-04,1529,208000,397770,1.91,1.92,1.91,1.91,0.02,12
231,2012-12-05,1529,73000,138340,1.86,2.0,1.86,1.92,0.01,11
232,2012-12-06,1529,2000,3840,1.92,1.92,1.92,1.92,0.0,2
233,2012-12-07,1529,62027,118049,2.0,2.0,1.9,1.9,-0.02,5
234,2012-12-10,1529,6540,12225,1.87,1.88,1.87,1.88,-0.02,5
235,2012-12-11,1529,32000,58480,1.85,1.85,1.77,1.77,-0.11,7
236,2012-12-12,1529,21933,37454,1.84,1.84,1.7,1.7,-0.07,10
237,2012-12-13,1529,128020,217154,1.7,1.7,1.68,1.7,0.0,29
238,2012-12-14,1529,20678,33248,1.6,1.67,1.6,1.62,-0.08,16
239,2012-12-17,1529,0,0,0.0,0.0,0.0,0.0,0.0,0
240,2012-12-18,1529,600110,1007861,1.67,1.74,1.62,1.74,0.0,49
241,2012-12-19,1529,570000,1027900,1.8,1.86,1.8,1.86,0.12,19
242,2012-12-20,1529,12000,23880,1.99,1.99,1.99,1.99,0.13,6
243,2012-12-21,1529,148000,313760,2.12,2.12,2.12,2.12,0.13,21
244,2012-12-22,1529,159000,358740,2.26,2.26,2.2,2.26,0.14,36
245,2012-12-24,1529,33000,74490,2.36,2.36,2.11,2.11,-0.15,9
246,2012-12-25,1529,26000,52480,2.09,2.09,1.97,1.97,-0.14,11
247,2012-12-26,1529,37000,68930,1.87,1.94,1.85,1.85,-0.12,23
248,2012-12-27,1529,31000,55360,1.81,1.81,1.77,1.77,-0.08,19
249,2012-12-28,1529,16001,27790,1.67,1.77,1.67,1.77,0.0,14
250,2013-01-02,1529,16336,27790,1.7,1.71,1.7,1.71,-0.06,16
251,2013-01-03,1529,14022,24317,1.72,1.74,1.72,1.72,0.01,13
252,2013-01-04,1529,21500,37730,1.77,1.77,1.72,1.75,0.03,15
253,2013-01-07,1529,12000,21000,1.75,1.75,1.75,1.75,0.0,3
254,2013-01-08,1529,0,0,0.0,0.0,0.0,0.0,0.0,0
255,2013-01-09,1529,25010,44574,1.8,1.8,1.75,1.78,0.0,10
256,2013-01-10,1529,14623,26707,1.78,1.9,1.75,1.9,0.12,13
257,2013-01-11,1529,30000,59450,2.0,2.0,1.9,2.0,0.1,19
258,2013-01-14,1529,480502,1027576,2.12,2.14,2.12,2.14,0.14,46
259,2013-01-15,1529,151000,338190,2.26,2.28,2.0,2.0,-0.14,30
260,2013-01-16,1529,33000,69140,2.01,2.1,2.01,2.03,0.03,9
261,2013-01-17,1529,0,0,0.0,0.0,0.0,0.0,0.0,0
262,2013-01-18,1529,37000,79350,2.13,2.16,2.05,2.15,0.0,10
263,2013-01-21,1529,409840,899392,2.2,2.24,2.19,2.19,0.04,22
264,2013-01-22,1529,71840,157222,2.15,2.19,2.15,2.19,0.0,12
265,2013-01-23,1529,100000,216800,2.19,2.19,2.08,2.19,0.0,8
266,2013-01-24,1529,246010,534913,2.15,2.18,2.04,2.18,-0.01,15
267,2013-01-25,1529,689800,1508581,2.18,2.19,2.18,2.19,0.01,26
268,2013-01-28,1529,78000,174200,2.19,2.25,2.19,2.25,0.06,9
269,2013-01-29,1529,10000,21500,2.15,2.15,2.15,2.15,-0.1,2
270,2013-01-30,1529,64000,140280,2.2,2.2,2.07,2.07,-0.08,9
271,2013-01-31,1529,216000,474700,2.2,2.2,2.15,2.2,0.13,18
272,2013-02-01,1529,145000,322480,2.15,2.33,2.15,2.33,0.13,8
273,2013-02-04,1529,18000,39700,2.18,2.4,2.18,2.2,-0.13,5
274,2013-02-05,1529,7000,14770,2.11,2.11,2.11,2.11,-0.09,6
275,2013-02-06,1529,12026,25517,2.11,2.18,2.11,2.18,0.07,8
276,2013-02-18,1529,3000,6180,2.06,2.06,2.06,2.06,-0.12,3
277,2013-02-19,1529,92050,201344,2.18,2.2,2.18,2.2,0.14,22
278,2013-02-20,1529,140000,329000,2.35,2.35,2.35,2.35,0.15,16
279,2013-02-21,1529,248644,624056,2.51,2.51,2.51,2.51,0.16,25
280,2013-02-22,1529,30010,79136,2.68,2.68,2.36,2.36,-0.15,9
281,2013-02-23,1529,53000,125200,2.34,2.51,2.22,2.51,0.15,23
282,2013-02-25,1529,15001,36372,2.5,2.51,2.35,2.35,-0.16,8
283,2013-02-26,1529,6000,14090,2.49,2.49,2.32,2.32,-0.03,3
284,2013-02-27,1529,23000,51380,2.44,2.44,2.2,2.2,-0.12,8
285,2013-03-01,1529,4500,9804,2.09,2.28,2.09,2.28,0.08,6
286,2013-03-04,1529,11004,25809,2.4,2.4,2.34,2.34,0.06,3
287,2013-03-05,1529,9000,20920,2.24,2.45,2.24,2.34,0.0,6
288,2013-03-06,1529,7000,15710,2.39,2.39,2.22,2.22,-0.12,3
289,2013-03-07,1529,0,0,0.0,0.0,0.0,0.0,0.0,0
290,2013-03-08,1529,5007,10694,2.22,2.22,2.11,2.12,0.0,12
291,2013-03-11,1529,27012,58254,2.06,2.22,2.06,2.11,-0.01,16
292,2013-03-12,1529,159000,332960,2.1,2.1,2.0,2.1,-0.01,20
293,2013-03-13,1529,93000,195300,2.1,2.1,2.1,2.1,0.0,16
294,2013-03-14,1529,12050,24201,2.01,2.01,2.0,2.01,-0.09,14
295,2013-03-15,1529,14000,27840,2.0,2.0,1.98,2.0,-0.01,9
296,2013-03-18,1529,89000,174250,2.0,2.0,1.95,1.95,-0.05,23
297,2013-03-19,1529,51024,102048,2.0,2.0,2.0,2.0,0.05,15
298,2013-03-20,1529,16002,32044,2.04,2.04,2.0,2.0,0.0,6
299,2013-03-21,1529,137001,275572,2.01,2.05,2.01,2.01,0.01,10
300,2013-03-22,1529,26000,52890,2.01,2.04,2.01,2.04,0.03,9
301,2013-03-25,1529,27002,55084,2.04,2.04,2.04,2.04,0.0,9
302,2013-03-26,1529,82000,167280,2.04,2.04,2.04,2.04,0.0,5
303,2013-03-27,1529,12000,25660,2.15,2.15,2.08,2.08,0.04,8
304,2013-03-28,1529,60000,126000,2.1,2.1,2.1,2.1,0.02,6
305,2013-03-29,1529,117000,245700,2.1,2.1,2.1,2.1,0.0,10
306,2013-04-01,1529,239395,526833,2.19,2.21,2.19,2.21,0.11,19
307,2013-04-02,1529,15001,31502,2.1,2.1,2.1,2.1,-0.11,8
308,2013-04-03,1529,4000,8120,2.03,2.03,2.03,2.03,-0.07,4
309,2013-04-08,1529,138100,290650,2.03,2.12,2.03,2.04,0.01,27
310,2013-04-09,1529,60000,126800,2.1,2.18,2.1,2.18,0.14,6
311,2013-04-10,1529,10000,21000,2.1,2.1,2.1,2.1,-0.08,1
312,2013-04-11,1529,65461,137431,2.1,2.1,2.1,2.1,0.0,8
313,2013-04-12,1529,80360,168726,2.1,2.1,2.1,2.1,0.0,11
314,2013-04-15,1529,112000,235200,2.1,2.1,2.1,2.1,0.0,9
315,2013-04-16,1529,75003,158156,2.1,2.11,2.1,2.11,0.01,12
316,2013-04-17,1529,181000,385650,2.1,2.25,2.1,2.1,-0.01,21
317,2013-04-18,1529,509033,1068966,2.1,2.1,2.1,2.1,0.0,38
318,2013-04-19,1529,101678,211669,2.0,2.12,2.0,2.1,0.0,15
319,2013-04-22,1529,144000,302400,2.1,2.1,2.1,2.1,0.0,13
320,2013-04-23,1529,135006,282663,2.1,2.1,2.05,2.06,-0.04,21
321,2013-04-24,1529,23000,47310,2.06,2.09,2.05,2.05,-0.01,6
322,2013-04-25,1529,12010,24620,2.05,2.05,2.05,2.05,0.0,8
323,2013-04-26,1529,21000,43010,2.05,2.05,2.01,2.01,-0.04,4
324,2013-04-29,1529,84255,179767,2.1,2.15,2.1,2.15,0.14,21
325,2013-04-30,1529,187500,398149,2.15,2.15,2.1,2.1,-0.05,23
326,2013-05-02,1529,33050,69959,2.15,2.15,2.1,2.1,0.0,7
327,2013-05-03,1529,61000,129650,2.15,2.15,2.1,2.1,0.0,10
328,2013-05-06,1529,65112,137037,2.1,2.12,2.1,2.12,0.02,8
329,2013-05-07,1529,74050,159439,2.1,2.25,2.1,2.25,0.13,13
330,2013-05-08,1529,34000,73800,2.2,2.25,2.15,2.15,-0.1,7
331,2013-05-09,1529,98000,222190,2.2,2.29,2.2,2.29,0.14,20
332,2013-05-10,1529,87000,203680,2.25,2.4,2.25,2.4,0.11,15
333,2013-05-13,1529,81000,199590,2.4,2.55,2.4,2.54,0.14,11
334,2013-05-14,1529,261000,676080,2.6,2.6,2.54,2.6,0.06,30
335,2013-05-15,1529,67000,175780,2.7,2.7,2.6,2.67,0.07,14
336,2013-05-16,1529,86104,228581,2.7,2.7,2.6,2.6,-0.07,18
337,2013-05-17,1529,62000,152160,2.5,2.5,2.43,2.43,-0.17,9
338,2013-05-20,1529,15050,34017,2.26,2.26,2.26,2.26,-0.17,5
339,2013-05-21,1529,30255,69701,2.26,2.35,2.26,2.35,0.09,6
340,2013-05-22,1529,28000,65520,2.34,2.34,2.34,2.34,-0.01,10
341,2013-05-23,1529,21000,49800,2.3,2.4,2.3,2.4,0.06,5
342,2013-05-24,1529,15821,38614,2.43,2.45,2.43,2.45,0.05,9
343,2013-05-27,1529,40519,99235,2.45,2.45,2.45,2.45,0.0,8
