Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-10-03 00:00:00+08:00,20.0,20.0,20.0,20.0,0,0,0
2016-10-04 00:00:00+08:00,20.0,20.0,20.0,20.0,0,0,0
2016-10-05 00:00:00+08:00,20.0,20.0,20.0,20.0,0,0,0
2016-10-06 00:00:00+08:00,20.0,20.0,20.0,20.0,0,0,0
2016-10-07 00:00:00+08:00,20.0,20.0,20.0,20.0,0,0,0
2016-10-11 00:00:00+08:00,19.989999771118164,19.989999771118164,19.989999771118164,19.989999771118164,0,0,0
2016-10-12 00:00:00+08:00,19.989999771118164,19.989999771118164,19.989999771118164,19.989999771118164,0,0,0
2016-10-13 00:00:00+08:00,19.989999771118164,19.989999771118164,19.989999771118164,19.989999771118164,0,0,0
2016-10-14 00:00:00+08:00,19.979999542236328,19.979999542236328,19.979999542236328,19.979999542236328,0,0,0
2016-10-17 00:00:00+08:00,19.979999542236328,19.979999542236328,19.979999542236328,19.979999542236328,0,0,0
2016-10-18 00:00:00+08:00,20.0,20.0,20.0,20.0,0,0,0
2016-10-19 00:00:00+08:00,19.959999084472656,19.959999084472656,19.959999084472656,19.959999084472656,0,0,0
2016-10-20 00:00:00+08:00,19.93000030517578,19.93000030517578,19.93000030517578,19.93000030517578,0,0,0
2016-10-21 00:00:00+08:00,19.969999313354492,19.969999313354492,19.969999313354492,19.969999313354492,0,0,0
2016-10-24 00:00:00+08:00,20.079999923706055,20.079999923706055,20.079999923706055,20.079999923706055,0,0,0
2016-10-25 00:00:00+08:00,19.979999542236328,19.979999542236328,19.979999542236328,19.979999542236328,0,0,0
2016-10-26 00:00:00+08:00,19.979999542236328,19.979999542236328,19.979999542236328,19.979999542236328,0,0,0
2016-10-27 00:00:00+08:00,19.989999771118164,19.989999771118164,19.989999771118164,19.989999771118164,0,0,0
2016-10-28 00:00:00+08:00,19.989999771118164,19.989999771118164,19.989999771118164,19.989999771118164,0,0,0
2016-10-31 00:00:00+08:00,19.93000030517578,19.93000030517578,19.93000030517578,19.93000030517578,0,0,0
2016-11-01 00:00:00+08:00,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0,0,0
2016-11-02 00:00:00+08:00,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,0,0,0
2016-11-03 00:00:00+08:00,19.6299991607666,19.6299991607666,19.6299991607666,19.6299991607666,0,0,0
2016-11-04 00:00:00+08:00,19.59000015258789,19.59000015258789,19.59000015258789,19.59000015258789,0,0,0
2016-11-07 00:00:00+08:00,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,0,0,0
2016-11-08 00:00:00+08:00,20.110000610351562,20.110000610351562,20.110000610351562,20.110000610351562,0,0,0
2016-11-09 00:00:00+08:00,20.360000610351562,20.360000610351562,20.360000610351562,20.360000610351562,0,0,0
2016-11-10 00:00:00+08:00,20.690000534057617,20.690000534057617,20.690000534057617,20.690000534057617,0,0,0
2016-11-14 00:00:00+08:00,20.979999542236328,20.979999542236328,20.979999542236328,20.979999542236328,0,0,0
2016-11-15 00:00:00+08:00,20.989999771118164,20.989999771118164,20.989999771118164,20.989999771118164,0,0,0
2016-11-16 00:00:00+08:00,20.93000030517578,20.93000030517578,20.93000030517578,20.93000030517578,0,0,0
2016-11-17 00:00:00+08:00,20.979999542236328,20.979999542236328,20.979999542236328,20.979999542236328,0,0,0
2016-11-18 00:00:00+08:00,21.030000686645508,21.030000686645508,21.030000686645508,21.030000686645508,0,0,0
2016-11-21 00:00:00+08:00,21.1200008392334,21.1200008392334,21.1200008392334,21.1200008392334,0,0,0
2016-11-22 00:00:00+08:00,21.15999984741211,21.15999984741211,21.15999984741211,21.15999984741211,0,0,0
2016-11-23 00:00:00+08:00,21.190000534057617,21.190000534057617,21.190000534057617,21.190000534057617,0,0,0
2016-11-25 00:00:00+08:00,21.299999237060547,21.299999237060547,21.299999237060547,21.299999237060547,0,0,0
2016-11-28 00:00:00+08:00,21.149999618530273,21.149999618530273,21.149999618530273,21.149999618530273,0,0,0
2016-11-29 00:00:00+08:00,21.200000762939453,21.200000762939453,21.200000762939453,21.200000762939453,0,0,0
2016-11-30 00:00:00+08:00,21.260000228881836,21.260000228881836,21.260000228881836,21.260000228881836,0,0,0
2016-12-01 00:00:00+08:00,21.329999923706055,21.329999923706055,21.329999923706055,21.329999923706055,0,0,0
2016-12-02 00:00:00+08:00,21.329999923706055,21.329999923706055,21.329999923706055,21.329999923706055,0,0,0
2016-12-05 00:00:00+08:00,21.420000076293945,21.420000076293945,21.420000076293945,21.420000076293945,0,0,0
2016-12-06 00:00:00+08:00,21.43000030517578,21.43000030517578,21.43000030517578,21.43000030517578,0,0,0
2016-12-07 00:00:00+08:00,21.729999542236328,21.729999542236328,21.729999542236328,21.729999542236328,0,0,0
2016-12-08 00:00:00+08:00,21.719999313354492,21.719999313354492,21.719999313354492,21.719999313354492,0,0,0
2016-12-09 00:00:00+08:00,21.940000534057617,21.940000534057617,21.940000534057617,21.940000534057617,0,0,0
